itl,year,parent,GVA/H current,GVA/H volume,jobs,hours,GVA/worker current,growth,LN average growth,LN total growth,Perc total growth,ITL1 GVA/H,ITL1 average,ITL1 LN total growth,ITL1 Perc total growth,UKX GVA/H,UKX average,UKX LN total growth,UKX Perc total growth,UKX GVA/worker,ITL1 tax,UK tax
TLD41,2018,TLD,27.1,94.9,70454.0,2261508.0,41673.3,-0.07801422712078665,0.011136318460589299,0.1559084584482502,0.16871921182266036,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLD42,2018,TLD,26.5,98.2,63065.0,1929000.0,37072.3,-0.0040650462481695016,0.002216162397364282,0.03102627356309995,0.03151260504201625,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLD44,2018,TLD,30.7,96.3,101470.0,2825897.0,42648.5,0.06543889173550177,-0.005494470024092328,-0.0769225803372926,-0.07403846153846139,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLD45,2018,TLD,35.1,103.7,219965.0,6888239.0,54183.3,-0.09644918198642838,-0.0004120890550889378,-0.005769246771245129,-0.005752636625119822,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLD46,2018,TLD,28.8,102.3,133330.0,4150177.0,44441.1,-0.07347937077105282,0.00899144613492878,0.12588024588900293,0.13414634146341475,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLD47,2018,TLD,29.3,95.9,98388.0,3093050.0,43379.6,-0.0944566542178693,0.0031209774473534174,0.04369368426294784,0.04466230936819171,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLD61,2018,TLD,33.3,101.0,142916.0,4362064.0,51300.9,0.0009905894816961691,0.008954370168892556,0.12536118236449578,0.13355780022446684,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Catching up
TLD62,2018,TLD,40.2,103.5,195446.0,6574839.0,65069.9,0.01459879942115272,0.00034590174827053843,0.004842624475787538,0.004854368932038389,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLD63,2018,TLD,36.6,103.0,184725.0,5669350.0,53814.4,-0.01062298739128753,0.006683152301246942,0.09356413221745719,0.09808102345415826,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Losing ground
TLD71,2018,TLD,31.9,106.4,192712.0,6132765.0,51537.6,0.012293299024638493,0.006166291677749783,0.08632808348849697,0.09016393442622928,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLD72,2018,TLD,31.1,102.3,252519.0,8138060.0,48518.4,-0.010695289116747553,-0.005894358834857386,-0.0825210236880034,-0.07920792079207906,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLD73,2018,TLD,29.4,110.3,96295.0,2602786.0,40046.9,0.051150154372515466,0.01524604227019236,0.21344459178269304,0.23793490460157107,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLD74,2018,TLD,29.3,100.0,104705.0,3267781.0,43218.6,0.055512709930259696,-0.00409464761566206,-0.05732506661926884,-0.05571293673276623,32.1,0.006259983675891613,0.08763977146248259,0.09159482758620663,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLE11,2018,TLE,28.3,99.1,125293.0,4065796.0,43515.8,-0.02294364982114061,0.0072779154325094885,0.10189081605513284,0.10726256983240257,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Falling behind
TLE12,2018,TLE,31.3,97.3,140479.0,4315095.0,45035.3,-0.020346581859167934,-0.009666309878658907,-0.1353283383012247,-0.12657091561938993,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLE13,2018,TLE,31.1,97.9,148622.0,4813511.0,47738.9,-0.04494016306894277,0.0013998827191877364,0.019598358068628308,0.01979166666666643,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLE21,2018,TLE,35.5,100.0,111075.0,3484188.0,52051.9,-0.04401688541677373,-0.0077112243932208535,-0.10795714150509195,-0.10233393177737848,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLE22,2018,TLE,29.6,90.2,330624.0,10170881.0,41900.2,-0.08395793950273944,-0.01173113273423741,-0.16423585827932374,-0.15145813734713032,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLE31,2018,TLE,26.5,98.1,332072.0,10428426.0,39726.0,-0.06797298358620552,0.0040442067142506056,0.05661889399950848,0.05825242718446666,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Falling behind
TLE32,2018,TLE,30.1,96.7,279779.0,8144280.0,44644.8,0.017736510858707533,0.002556663900425019,0.035793294605950265,0.036441586280814287,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Falling behind
TLE41,2018,TLE,27.6,96.0,219378.0,6993620.0,41476.4,-0.035809452696710764,0.0007479499905210954,0.010471299867295336,0.010526315789473717,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLE42,2018,TLE,33.4,101.7,457740.0,15073137.0,52740.6,0.020865138463961763,0.006695582957312889,0.09373816140238045,0.09827213822894154,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Falling behind
TLE44,2018,TLE,28.7,104.0,286218.0,8470326.0,40509.8,0.02433210065953073,0.015255292878432794,0.21357410029805912,0.23809523809523814,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLE45,2018,TLE,28.8,95.0,161229.0,5141601.0,43040.6,0.0021074823395643705,-0.00639657189318862,-0.08955200650464068,-0.08565928777670817,30.0,0.0023737535246022923,0.033232549344432094,0.0337909186906018,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLF11,2018,TLF,32.6,106.2,133596.0,4224091.0,49792.2,0.01997213318691493,-0.010257351049590913,-0.14360291469427278,-0.13376835236541618,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLF12,2018,TLF,31.5,99.5,116928.0,3567071.0,45281.0,-0.0010045204260054064,0.008368220867904532,0.11715509215066344,0.12429378531073465,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Catching up
TLF13,2018,TLF,30.7,96.4,204131.0,6569039.0,45762.7,-0.014418375424272156,0.004986304295637479,0.06980826013892472,0.07230255839821953,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Falling behind
TLF14,2018,TLF,30.6,98.6,228987.0,6481221.0,44034.2,0.0010147134305462657,0.005886569714381539,0.08241197600134154,0.08590308370043997,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Falling behind
TLF15,2018,TLF,26.9,105.9,201602.0,6278757.0,41143.5,0.03360854000195346,-0.001534722414644347,-0.021486113805020857,-0.021256931608133578,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLF16,2018,TLF,33.3,91.0,120772.0,3725143.0,47425.6,0.11764568245240348,0.0035399779248900414,0.04955969094846058,0.050808314087759765,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLF21,2018,TLF,30.3,101.8,191011.0,5234172.0,44174.4,0.12765478413553755,0.017034756374568083,0.23848658924395316,0.26932668329177,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLF22,2018,TLF,32.3,98.5,338498.0,10876593.0,49733.3,-0.02605357784838258,-0.0027037946271098534,-0.03785312477953795,-0.037145650048876155,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLF24,2018,TLF,31.7,105.5,218429.0,7154503.0,49155.6,0.09853813285876534,0.00854861210232676,0.11968056943257466,0.1271367521367519,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Catching up
TLF25,2018,TLF,25.6,106.1,154094.0,5102973.0,41882.1,-0.01310880194778008,-0.0005365551722187334,-0.0075117724110622675,-0.007483629560336991,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLF30,2018,TLF,29.4,97.8,324983.0,9962572.0,43181.9,0.04069419082655479,0.0007341130541600143,0.0102775827582402,0.010330578512396604,30.4,0.003645105715174703,0.05103148001244584,0.05235602094240832,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG11,2018,TLG,24.1,94.0,98004.0,3196283.0,37483.6,0.001064396055786787,-0.00406163299246736,-0.05686286189454304,-0.055276381909547645,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG12,2018,TLG,30.6,99.2,275188.0,8913485.0,47146.2,0.025524611831579058,0.00639861836926687,0.08958065716973618,0.093715545755237,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG13,2018,TLG,36.4,103.6,312938.0,9996162.0,54730.2,0.018510026770868215,0.010689735017101323,0.1496562902394185,0.1614349775784747,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Steaming ahead
TLG21,2018,TLG,30.8,101.3,89879.0,2785602.0,45043.6,0.0,0.005494396803032764,0.0769215552424587,0.07995735607675902,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG22,2018,TLG,27.2,103.7,148670.0,4414779.0,39889.9,0.030349857569842875,-0.0014320288706226592,-0.020048404188717228,-0.0198487712665405,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG23,2018,TLG,27.1,97.3,123270.0,3950763.0,40999.8,0.08579750130950536,0.014701620740827068,0.20582269037157896,0.22853535353535315,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLG24,2018,TLG,29.7,99.5,382534.0,11992420.0,45033.7,0.001005530502018459,7.182360728703279e-05,0.001005530502018459,0.001006036217303441,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG31,2018,TLG,31.0,102.0,545496.0,16933336.0,47415.3,0.02783479899344332,0.009178717444251472,0.1285020442195206,0.1371237458193979,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLG32,2018,TLG,43.5,100.1,121744.0,4383214.0,67220.7,-0.16196932794505692,0.003961120437795872,0.0554556861291422,0.05702217529039055,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLG33,2018,TLG,36.8,103.1,160889.0,5224886.0,58141.9,-0.023011561893206967,0.002826424977640851,0.03956994968697192,0.04036326942482349,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLG36,2018,TLG,26.2,101.6,121397.0,3917283.0,40148.5,-0.03481976515922813,0.0014918493557024729,0.02088589097983462,0.02110552763819107,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG37,2018,TLG,29.4,106.9,133932.0,4183368.0,44839.8,0.04398414507341819,-0.0029452506758703223,-0.041233509462184514,-0.04039497307001838,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLG38,2018,TLG,25.9,102.8,110908.0,3574133.0,40832.8,-0.010643545084116468,0.00855217542434136,0.11973045594077902,0.1271929824561404,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLG39,2018,TLG,28.2,99.7,108121.0,3576129.0,42108.1,-0.05464774217213719,-0.00410662102174061,-0.05749269430436854,-0.055871212121212155,31.1,0.006652759020772654,0.09313862629081715,0.0976138828633406,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH11,2018,TLH,33.7,108.5,119253.0,3709383.0,48824.3,0.09872614582739381,0.0072701924507101445,0.10178269430994202,0.10714285714285676,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Falling behind
TLH12,2018,TLH,33.8,97.9,356132.0,11374705.0,51533.2,-0.03315220731690083,-0.002297398320711519,-0.032163576489961265,-0.03165182987141468,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLH14,2018,TLH,33.0,94.7,349284.0,11028101.0,48907.9,-0.005265941605287594,0.009161817929945368,0.12826545101923514,0.13685474189675828,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLH15,2018,TLH,31.4,89.2,195094.0,5714029.0,43968.0,-0.05771879491373344,0.013247536234565871,0.1854655072839222,0.20377867746288758,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLH16,2018,TLH,28.6,107.0,105814.0,2949576.0,41311.9,0.015066198354643845,0.0017570827866690841,0.024599159013367178,0.024904214559386295,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH17,2018,TLH,28.9,96.0,110507.0,3340273.0,42578.1,0.04800921918636014,-0.004679614793616211,-0.06551460711062695,-0.06341463414634174,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH21,2018,TLH,35.0,103.7,98632.0,3199492.0,56933.2,0.0077444723954780414,0.015646683290191747,0.21905356606268445,0.2448979591836733,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Catching up
TLH23,2018,TLH,34.6,99.8,656384.0,22089903.0,54487.9,0.011083236877982294,-0.0002857146666675549,-0.004000005333345769,-0.003992015968063534,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLH24,2018,TLH,30.0,95.0,81155.0,2614110.0,46282.2,-0.03820805483889522,0.00418011225854688,0.05852157161965632,0.06026785714285743,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH25,2018,TLH,32.4,104.6,99579.0,3579312.0,54365.4,-0.033837814781558784,0.0029272388837995322,0.04098134437319345,0.041832669322708904,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH31,2018,TLH,26.1,106.6,74464.0,2314412.0,38317.7,-0.038643262581439686,0.001421174309062729,0.019896440326878206,0.020095693779903945,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLH32,2018,TLH,35.0,89.6,70142.0,2454709.0,52429.3,-0.09875391864778216,-0.004779097499709284,-0.06690736499592997,-0.06471816283924836,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLH34,2018,TLH,32.4,98.4,203543.0,6152965.0,44980.4,-0.0310179944236344,0.01258875076554089,0.17624251071757246,0.19272727272727286,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLH35,2018,TLH,34.5,108.6,151209.0,4688946.0,52243.4,-0.012808958292581885,-0.0031522449586873463,-0.04413142942162285,-0.04317180616740135,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLH36,2018,TLH,36.7,95.6,158446.0,4961192.0,53687.4,-0.05593730596906976,0.009069849914933885,0.1269778988090744,0.1353919239904986,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Steaming ahead
TLH37,2018,TLH,34.2,99.3,144732.0,4477849.0,50976.9,0.003025720916537189,0.001821326912042525,0.02549857676859535,0.0258264462809914,33.2,0.0047063543025316025,0.06588896023544244,0.06810810810810786,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Falling behind
TLI31,2018,TLI,59.2,100.1,896118.0,35457920.0,108258.8,0.0009995003330827146,-0.0013430804973640115,-0.01880312696309616,-0.01862745098039209,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLI32,2018,TLI,54.7,99.5,699968.0,25396838.0,92296.4,-0.004012041489961149,0.011418721526192119,0.15986210136668966,0.17334905660377364,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Steaming ahead
TLI33,2018,TLI,42.1,103.3,284168.0,9473195.0,67862.2,0.06705863490712005,0.020066324959714357,0.280928549436001,0.3243589743589741,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Steaming ahead
TLI34,2018,TLI,33.4,104.8,133877.0,4236886.0,54463.8,-0.03653802224022229,0.01231762920529971,0.17244680887419594,0.1882086167800452,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Catching up
TLI41,2018,TLI,34.2,86.6,245724.0,8491660.0,51999.5,-0.058312482058055615,-0.0020328227791696235,-0.028459518908374726,-0.028058361391695263,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLI42,2018,TLI,65.8,105.7,277378.0,10879841.0,122044.8,-0.138485985749206,-0.015708693990931697,-0.21992171587304377,-0.197418375094913,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLI43,2018,TLI,43.4,96.6,313732.0,10597640.0,71709.6,0.03583101952692669,0.01491105813300786,0.20875481386211003,0.23214285714285698,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Steaming ahead
TLI44,2018,TLI,35.7,91.7,357898.0,13326902.0,60155.7,-0.01836896597237736,-0.00138850407373013,-0.019439057032221818,-0.01925133689839542,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI45,2018,TLI,45.5,110.1,160084.0,5132336.0,72597.3,0.07936174067411983,0.019496859731471212,0.27295603624059694,0.3138424821002388,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Steaming ahead
TLI51,2018,TLI,42.6,102.6,167186.0,5120025.0,65584.5,0.05509655743938957,-0.003465117958976701,-0.04851165142567382,-0.04735376044568251,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI52,2018,TLI,36.7,89.7,149593.0,4854651.0,58393.3,-0.0011142062434039701,-0.004025209753652297,-0.05635293655113216,-0.054794520547945647,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI53,2018,TLI,35.5,107.8,164158.0,4884071.0,52699.3,-0.04799472464717791,0.002769681659958247,0.038775543239415455,0.03953712632594053,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI54,2018,TLI,40.9,105.8,117868.0,3482303.0,58766.7,-0.05067873885730023,-0.0010055807294609817,-0.014078130212453743,-0.01397949673811738,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI61,2018,TLI,41.3,107.2,122288.0,3593695.0,62780.7,-0.03843107885648234,0.000804082466045321,0.011257154524634494,0.01132075471698113,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI62,2018,TLI,43.4,89.3,136236.0,4119485.0,62270.5,0.16258480348086923,0.01648078959602658,0.23073105434437213,0.2595204513399161,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Steaming ahead
TLI63,2018,TLI,35.9,101.8,253867.0,7839405.0,56369.9,0.04315772611262059,-0.0035584807389631274,-0.049818730345483786,-0.04859813084112152,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI71,2018,TLI,35.8,99.5,154283.0,4565178.0,52333.2,0.12055068115180134,-0.006840493220857764,-0.09576690509200869,-0.09132420091324223,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI72,2018,TLI,36.5,92.4,135091.0,4698748.0,60993.9,-0.05372539935616327,-0.0027300866300141407,-0.03822121282019797,-0.0375000000000002,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI73,2018,TLI,40.3,105.6,153707.0,4216299.0,60763.9,0.11742798505794383,0.00815987069213169,0.11423818968984367,0.12101910828025475,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Catching up,Steaming ahead
TLI74,2018,TLI,41.9,99.5,271463.0,8794438.0,66651.6,-0.002008032803245463,0.006535597039807074,0.09149835855729904,0.09581497797356775,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Losing ground
TLI75,2018,TLI,52.9,103.2,279774.0,8318655.0,83978.3,0.057842642398973076,0.01293996011526983,0.18115944161377762,0.19860627177700385,47.1,0.006843736706047971,0.0958123138846716,0.10055248618784463,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Steaming ahead
TLJ11,2018,TLJ,48.0,98.3,551611.0,17668491.0,74616.5,0.08267417644723984,0.026532988014769363,0.3714618322067711,0.44985250737463134,38.6,0.010951618541161208,0.1533226595762569,0.1657010428736967,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Steaming ahead,Steaming ahead
TLJ12,2018,TLJ,41.4,101.2,191719.0,6177833.0,66716.7,0.008933061885475269,0.0026604556321117023,0.03724637884956383,0.037948717948718125,38.6,0.010951618541161208,0.1533226595762569,0.1657010428736967,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Losing ground,Losing ground
TLJ13,2018,TLJ,35.2,98.1,271874.0,8164789.0,53489.1,0.05123964487977162,0.003354070220555069,0.046956983087770965,0.048076923076922906,38.6,0.010951618541161208,0.1533226595762569,0.1657010428736967,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
TLJ14,2018,TLJ,34.8,100.8,413476.0,12185275.0,51125.3,0.04774903966102162,0.0007837627621054237,0.010972678669475933,0.011033099297893978,38.6,0.010951618541161208,0.1533226595762569,0.1657010428736967,35.4,0.00780547175561308,0.10927660457858313,0.11547085201793683,53849.7,Falling behind,Falling behind
