level,itl,name,year,Population
ITL3,TLK42,Torbay,2007,76327.0
ITL3,TLK43,Devon CC,2007,470900.0
ITL3,TLL11,Isle of Anglesey,2007,39880.0
ITL3,TLL12,Gwynedd,2007,75857.0
ITL3,TLL13,Conwy and Denbighshire,2007,122139.0
ITL3,TLL14,South West Wales,2007,226896.0
ITL3,TLL15,Central Valleys,2007,187684.0
ITL3,TLL16,Gwent Valleys,2007,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2007,180197.0
ITL3,TLL18,Swansea,2007,156034.0
ITL3,TLL21,Monmouthshire and Newport,2007,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2007,329940.0
ITL3,TLL23,Flintshire and Wrexham,2007,177136.0
ITL3,TLL24,Powys,2007,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2007,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2007,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2007,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2007,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2007,15392.0
ITL3,TLM65,Orkney Islands,2007,13386.0
ITL3,TLM66,Shetland Islands,2007,13905.0
ITL3,TLM71,Angus and Dundee City,2007,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2007,263626.0
ITL3,TLM73,East Lothian and Midlothian,2007,123498.0
ITL3,TLM75,City of Edinburgh,2007,368491.0
ITL3,TLM76,Falkirk,2007,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2007,151760.0
ITL3,TLM78,West Lothian,2007,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2007,136489.0
ITL3,TLM82,Glasgow City,2007,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2007,220180.0
ITL3,TLM84,North Lanarkshire,2007,218277.0
ITL3,TLM91,Scottish Borders,2007,67332.0
ITL3,TLM92,Dumfries and Galloway,2007,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2007,153487.0
ITL3,TLM94,South Ayrshire,2007,65767.0
ITL3,TLM95,South Lanarkshire,2007,201790.0
ITL3,TLN06,Belfast,2007,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2007,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2007,111550.0
ITL3,TLN09,Ards and North Down,2007,97692.0
ITL3,TLN0A,Derry City and Strabane,2007,94602.0
ITL3,TLN0B,Mid Ulster,2007,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2007,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2007,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2007,92691.0
ITL3,TLN0F,Mid and East Antrim,2007,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2007,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2008,178531.0
ITL3,TLC12,South Teesside,2008,169351.0
ITL3,TLC13,Darlington,2008,65149.0
ITL3,TLC14,Durham CC,2008,330290.0
ITL3,TLC21,Northumberland,2008,190384.0
ITL3,TLC22,Tyneside,2008,558445.0
ITL3,TLC23,Sunderland,2008,173572.0
ITL3,TLD11,West Cumbria,2008,138777.0
ITL3,TLD12,East Cumbria,2008,155696.0
ITL3,TLD33,Manchester,2008,391653.0
ITL3,TLD34,Greater Manchester South West,2008,318331.0
ITL3,TLD35,Greater Manchester South East,2008,319038.0
ITL3,TLD36,Greater Manchester North West,2008,381447.0
ITL3,TLD37,Greater Manchester North East,2008,401074.0
ITL3,TLD41,Blackburn with Darwen,2008,93526.0
ITL3,TLD42,Blackpool,2008,83865.0
ITL3,TLD44,Lancaster and Wyre,2008,157477.0
ITL3,TLD45,Mid Lancashire,2008,243166.0
ITL3,TLD46,East Lancashire,2008,202086.0
ITL3,TLD47,Chorley and West Lancashire,2008,142388.0
ITL3,TLD61,Warrington,2008,129913.0
ITL3,TLD62,Cheshire East,2008,227980.0
ITL3,TLD63,Cheshire West and Chester,2008,206998.0
ITL3,TLD71,East Merseyside,2008,285231.0
ITL3,TLD72,Liverpool,2008,339133.0
ITL3,TLD73,Sefton,2008,162187.0
ITL3,TLD74,Wirral,2008,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2008,167455.0
ITL3,TLE12,East Riding of Yorkshire,2008,196469.0
ITL3,TLE13,North and North East Lincolnshire,2008,198716.0
ITL3,TLE21,York,2008,139430.0
ITL3,TLE22,North Yorkshire CC,2008,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2008,506119.0
ITL3,TLE32,Sheffield,2008,388384.0
ITL3,TLE41,Bradford,2008,332559.0
ITL3,TLE42,Leeds,2008,520582.0
ITL3,TLE44,Calderdale and Kirklees,2008,403081.0
ITL3,TLE45,Wakefield,2008,217097.0
ITL3,TLF11,Derby,2008,160852.0
ITL3,TLF12,East Derbyshire,2008,175254.0
ITL3,TLF13,South and West Derbyshire,2008,317180.0
ITL3,TLF14,Nottingham,2008,235356.0
ITL3,TLF15,North Nottinghamshire,2008,290511.0
ITL3,TLF16,South Nottinghamshire,2008,216854.0
ITL3,TLF21,Leicester,2008,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2008,462456.0
ITL3,TLF24,West Northamptonshire,2008,250500.0
ITL3,TLF25,North Northamptonshire,2008,212908.0
ITL3,TLF30,Lincolnshire CC,2008,452175.0
ITL3,TLG11,"Herefordshire, County of",2008,113009.0
ITL3,TLG12,Worcestershire CC,2008,354064.0
ITL3,TLG13,Warwickshire CC,2008,355847.0
ITL3,TLG21,Telford and Wrekin,2008,112030.0
ITL3,TLG22,Shropshire CC,2008,191066.0
ITL3,TLG23,Stoke-on-Trent,2008,159523.0
ITL3,TLG24,Staffordshire CC,2008,536544.0
ITL3,TLG31,Birmingham,2008,733995.0
ITL3,TLG32,Solihull,2008,129091.0
ITL3,TLG33,Coventry,2008,255941.0
ITL3,TLG36,Dudley,2008,194465.0
ITL3,TLG37,Sandwell,2008,204882.0
ITL3,TLG38,Walsall,2008,174344.0
ITL3,TLG39,Wolverhampton,2008,163541.0
ITL3,TLH11,Peterborough,2008,124182.0
ITL3,TLH12,Cambridgeshire CC,2008,406640.0
ITL3,TLH14,Suffolk CC,2008,443505.0
ITL3,TLH15,Norwich and East Norfolk,2008,230309.0
ITL3,TLH16,North and West Norfolk,2008,140338.0
ITL3,TLH17,Breckland and South Norfolk,2008,163817.0
ITL3,TLH21,Luton,2008,133825.0
ITL3,TLH23,Hertfordshire CC,2008,743114.0
ITL3,TLH24,Bedford,2008,106353.0
ITL3,TLH25,Central Bedfordshire,2008,182665.0
ITL3,TLH31,Southend-on-Sea,2008,111234.0
ITL3,TLH32,Thurrock,2008,110202.0
ITL3,TLH34,Essex Haven Gateway,2008,297626.0
ITL3,TLH35,West Essex,2008,190995.0
ITL3,TLH36,Heart of Essex,2008,195673.0
ITL3,TLH37,Essex Thames Gateway,2008,219463.0
ITL3,TLI31,Camden and City of London,2008,204903.0
ITL3,TLI32,Westminster,2008,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2008,233908.0
ITL3,TLI34,Wandsworth,2008,237863.0
ITL3,TLI41,Hackney and Newham,2008,449525.0
ITL3,TLI42,Tower Hamlets,2008,243208.0
ITL3,TLI43,Haringey and Islington,2008,371359.0
ITL3,TLI44,Lewisham and Southwark,2008,445665.0
ITL3,TLI45,Lambeth,2008,238041.0
ITL3,TLI51,Bexley and Greenwich,2008,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2008,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2008,383197.0
ITL3,TLI54,Enfield,2008,212830.0
ITL3,TLI61,Bromley,2008,206779.0
ITL3,TLI62,Croydon,2008,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2008,385449.0
ITL3,TLI71,Barnet,2008,255524.0
ITL3,TLI72,Brent,2008,215316.0
ITL3,TLI73,Ealing,2008,220221.0
ITL3,TLI74,Harrow and Hillingdon,2008,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2008,302596.0
ITL3,TLJ11,Berkshire,2008,574783.0
ITL3,TLJ12,Milton Keynes,2008,168427.0
ITL3,TLJ13,Buckinghamshire CC,2008,329564.0
ITL3,TLJ14,Oxfordshire CC,2008,434142.0
ITL3,TLJ21,Brighton and Hove,2008,207971.0
ITL3,TLJ22,East Sussex CC,2008,318101.0
ITL3,TLJ25,West Surrey,2008,488781.0
ITL3,TLJ26,East Surrey,2008,244263.0
ITL3,TLJ27,West Sussex (South West),2008,259033.0
ITL3,TLJ28,West Sussex (North East),2008,248752.0
ITL3,TLJ31,Portsmouth,2008,144768.0
ITL3,TLJ32,Southampton,2008,171856.0
ITL3,TLJ34,Isle of Wight,2008,79567.0
ITL3,TLJ35,South Hampshire,2008,277549.0
ITL3,TLJ36,Central Hampshire,2008,321490.0
ITL3,TLJ37,North Hampshire,2008,230625.0
ITL3,TLJ41,Medway,2008,175092.0
ITL3,TLJ43,Kent Thames Gateway,2008,228409.0
ITL3,TLJ44,East Kent,2008,321907.0
ITL3,TLJ45,Mid Kent,2008,183361.0
ITL3,TLJ46,West Kent,2008,222405.0
ITL3,TLK11,"Bristol, City of",2008,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2008,430508.0
ITL3,TLK13,Gloucestershire CC,2008,386043.0
ITL3,TLK14,Swindon,2008,140185.0
ITL3,TLK15,Wiltshire,2008,299124.0
ITL3,TLK23,Somerset CC,2008,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2008,247922.0
ITL3,TLK25,Dorset,2008,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2008,332588.0
ITL3,TLK41,Plymouth,2008,165854.0
ITL3,TLK42,Torbay,2008,76327.0
ITL3,TLK43,Devon CC,2008,470900.0
ITL3,TLL11,Isle of Anglesey,2008,39880.0
ITL3,TLL12,Gwynedd,2008,75857.0
ITL3,TLL13,Conwy and Denbighshire,2008,122139.0
ITL3,TLL14,South West Wales,2008,226896.0
ITL3,TLL15,Central Valleys,2008,187684.0
ITL3,TLL16,Gwent Valleys,2008,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2008,180197.0
ITL3,TLL18,Swansea,2008,156034.0
ITL3,TLL21,Monmouthshire and Newport,2008,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2008,329940.0
ITL3,TLL23,Flintshire and Wrexham,2008,177136.0
ITL3,TLL24,Powys,2008,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2008,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2008,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2008,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2008,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2008,15392.0
ITL3,TLM65,Orkney Islands,2008,13386.0
ITL3,TLM66,Shetland Islands,2008,13905.0
ITL3,TLM71,Angus and Dundee City,2008,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2008,263626.0
ITL3,TLM73,East Lothian and Midlothian,2008,123498.0
ITL3,TLM75,City of Edinburgh,2008,368491.0
ITL3,TLM76,Falkirk,2008,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2008,151760.0
ITL3,TLM78,West Lothian,2008,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2008,136489.0
ITL3,TLM82,Glasgow City,2008,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2008,220180.0
ITL3,TLM84,North Lanarkshire,2008,218277.0
ITL3,TLM91,Scottish Borders,2008,67332.0
ITL3,TLM92,Dumfries and Galloway,2008,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2008,153487.0
ITL3,TLM94,South Ayrshire,2008,65767.0
ITL3,TLM95,South Lanarkshire,2008,201790.0
ITL3,TLN06,Belfast,2008,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2008,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2008,111550.0
ITL3,TLN09,Ards and North Down,2008,97692.0
ITL3,TLN0A,Derry City and Strabane,2008,94602.0
ITL3,TLN0B,Mid Ulster,2008,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2008,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2008,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2008,92691.0
ITL3,TLN0F,Mid and East Antrim,2008,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2008,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2009,178531.0
ITL3,TLC12,South Teesside,2009,169351.0
ITL3,TLC13,Darlington,2009,65149.0
ITL3,TLC14,Durham CC,2009,330290.0
ITL3,TLC21,Northumberland,2009,190384.0
ITL3,TLC22,Tyneside,2009,558445.0
ITL3,TLC23,Sunderland,2009,173572.0
ITL3,TLD11,West Cumbria,2009,138777.0
ITL3,TLD12,East Cumbria,2009,155696.0
ITL3,TLD33,Manchester,2009,391653.0
ITL3,TLD34,Greater Manchester South West,2009,318331.0
ITL3,TLD35,Greater Manchester South East,2009,319038.0
ITL3,TLD36,Greater Manchester North West,2009,381447.0
ITL3,TLD37,Greater Manchester North East,2009,401074.0
ITL3,TLD41,Blackburn with Darwen,2009,93526.0
ITL3,TLD42,Blackpool,2009,83865.0
ITL3,TLD44,Lancaster and Wyre,2009,157477.0
ITL3,TLD45,Mid Lancashire,2009,243166.0
ITL3,TLD46,East Lancashire,2009,202086.0
ITL3,TLD47,Chorley and West Lancashire,2009,142388.0
ITL3,TLD61,Warrington,2009,129913.0
ITL3,TLD62,Cheshire East,2009,227980.0
ITL3,TLD63,Cheshire West and Chester,2009,206998.0
ITL3,TLD71,East Merseyside,2009,285231.0
ITL3,TLD72,Liverpool,2009,339133.0
ITL3,TLD73,Sefton,2009,162187.0
ITL3,TLD74,Wirral,2009,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2009,167455.0
ITL3,TLE12,East Riding of Yorkshire,2009,196469.0
ITL3,TLE13,North and North East Lincolnshire,2009,198716.0
ITL3,TLE21,York,2009,139430.0
ITL3,TLE22,North Yorkshire CC,2009,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2009,506119.0
ITL3,TLE32,Sheffield,2009,388384.0
ITL3,TLE41,Bradford,2009,332559.0
ITL3,TLE42,Leeds,2009,520582.0
ITL3,TLE44,Calderdale and Kirklees,2009,403081.0
ITL3,TLE45,Wakefield,2009,217097.0
ITL3,TLF11,Derby,2009,160852.0
ITL3,TLF12,East Derbyshire,2009,175254.0
ITL3,TLF13,South and West Derbyshire,2009,317180.0
ITL3,TLF14,Nottingham,2009,235356.0
ITL3,TLF15,North Nottinghamshire,2009,290511.0
ITL3,TLF16,South Nottinghamshire,2009,216854.0
ITL3,TLF21,Leicester,2009,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2009,462456.0
ITL3,TLF24,West Northamptonshire,2009,250500.0
ITL3,TLF25,North Northamptonshire,2009,212908.0
ITL3,TLF30,Lincolnshire CC,2009,452175.0
ITL3,TLG11,"Herefordshire, County of",2009,113009.0
ITL3,TLG12,Worcestershire CC,2009,354064.0
ITL3,TLG13,Warwickshire CC,2009,355847.0
ITL3,TLG21,Telford and Wrekin,2009,112030.0
ITL3,TLG22,Shropshire CC,2009,191066.0
ITL3,TLG23,Stoke-on-Trent,2009,159523.0
ITL3,TLG24,Staffordshire CC,2009,536544.0
ITL3,TLG31,Birmingham,2009,733995.0
ITL3,TLG32,Solihull,2009,129091.0
ITL3,TLG33,Coventry,2009,255941.0
ITL3,TLG36,Dudley,2009,194465.0
ITL3,TLG37,Sandwell,2009,204882.0
ITL3,TLG38,Walsall,2009,174344.0
ITL3,TLG39,Wolverhampton,2009,163541.0
ITL3,TLH11,Peterborough,2009,124182.0
ITL3,TLH12,Cambridgeshire CC,2009,406640.0
ITL3,TLH14,Suffolk CC,2009,443505.0
ITL3,TLH15,Norwich and East Norfolk,2009,230309.0
ITL3,TLH16,North and West Norfolk,2009,140338.0
ITL3,TLH17,Breckland and South Norfolk,2009,163817.0
ITL3,TLH21,Luton,2009,133825.0
ITL3,TLH23,Hertfordshire CC,2009,743114.0
ITL3,TLH24,Bedford,2009,106353.0
ITL3,TLH25,Central Bedfordshire,2009,182665.0
ITL3,TLH31,Southend-on-Sea,2009,111234.0
ITL3,TLH32,Thurrock,2009,110202.0
ITL3,TLH34,Essex Haven Gateway,2009,297626.0
ITL3,TLH35,West Essex,2009,190995.0
ITL3,TLH36,Heart of Essex,2009,195673.0
ITL3,TLH37,Essex Thames Gateway,2009,219463.0
ITL3,TLI31,Camden and City of London,2009,204903.0
ITL3,TLI32,Westminster,2009,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2009,233908.0
ITL3,TLI34,Wandsworth,2009,237863.0
ITL3,TLI41,Hackney and Newham,2009,449525.0
ITL3,TLI42,Tower Hamlets,2009,243208.0
ITL3,TLI43,Haringey and Islington,2009,371359.0
ITL3,TLI44,Lewisham and Southwark,2009,445665.0
ITL3,TLI45,Lambeth,2009,238041.0
ITL3,TLI51,Bexley and Greenwich,2009,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2009,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2009,383197.0
ITL3,TLI54,Enfield,2009,212830.0
ITL3,TLI61,Bromley,2009,206779.0
ITL3,TLI62,Croydon,2009,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2009,385449.0
ITL3,TLI71,Barnet,2009,255524.0
ITL3,TLI72,Brent,2009,215316.0
ITL3,TLI73,Ealing,2009,220221.0
ITL3,TLI74,Harrow and Hillingdon,2009,357241.0
ITL3,TLI75,Hounslow and Richmond upon Thames,2009,302596.0
ITL3,TLJ11,Berkshire,2009,574783.0
ITL3,TLJ12,Milton Keynes,2009,168427.0
ITL3,TLJ13,Buckinghamshire CC,2009,329564.0
ITL3,TLJ14,Oxfordshire CC,2009,434142.0
ITL3,TLJ21,Brighton and Hove,2009,207971.0
ITL3,TLJ22,East Sussex CC,2009,318101.0
ITL3,TLJ25,West Surrey,2009,488781.0
ITL3,TLJ26,East Surrey,2009,244263.0
ITL3,TLJ27,West Sussex (South West),2009,259033.0
ITL3,TLJ28,West Sussex (North East),2009,248752.0
ITL3,TLJ31,Portsmouth,2009,144768.0
ITL3,TLJ32,Southampton,2009,171856.0
ITL3,TLJ34,Isle of Wight,2009,79567.0
ITL3,TLJ35,South Hampshire,2009,277549.0
ITL3,TLJ36,Central Hampshire,2009,321490.0
ITL3,TLJ37,North Hampshire,2009,230625.0
ITL3,TLJ41,Medway,2009,175092.0
ITL3,TLJ43,Kent Thames Gateway,2009,228409.0
ITL3,TLJ44,East Kent,2009,321907.0
ITL3,TLJ45,Mid Kent,2009,183361.0
ITL3,TLJ46,West Kent,2009,222405.0
ITL3,TLK11,"Bristol, City of",2009,319878.0
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2009,430508.0
ITL3,TLK13,Gloucestershire CC,2009,386043.0
ITL3,TLK14,Swindon,2009,140185.0
ITL3,TLK15,Wiltshire,2009,299124.0
ITL3,TLK23,Somerset CC,2009,323001.0
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2009,247922.0
ITL3,TLK25,Dorset,2009,210601.0
ITL3,TLK30,Cornwall and Isles of Scilly,2009,332588.0
ITL3,TLK41,Plymouth,2009,165854.0
ITL3,TLK42,Torbay,2009,76327.0
ITL3,TLK43,Devon CC,2009,470900.0
ITL3,TLL11,Isle of Anglesey,2009,39880.0
ITL3,TLL12,Gwynedd,2009,75857.0
ITL3,TLL13,Conwy and Denbighshire,2009,122139.0
ITL3,TLL14,South West Wales,2009,226896.0
ITL3,TLL15,Central Valleys,2009,187684.0
ITL3,TLL16,Gwent Valleys,2009,213971.0
ITL3,TLL17,Bridgend and Neath Port Talbot,2009,180197.0
ITL3,TLL18,Swansea,2009,156034.0
ITL3,TLL21,Monmouthshire and Newport,2009,153372.0
ITL3,TLL22,Cardiff and Vale of Glamorgan,2009,329940.0
ITL3,TLL23,Flintshire and Wrexham,2009,177136.0
ITL3,TLL24,Powys,2009,75160.0
ITL3,TLM50,Aberdeen City and Aberdeenshire,2009,316660.0
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2009,55075.0
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2009,126521.0
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2009,57619.0
ITL3,TLM64,Na h-Eileanan Siar,2009,15392.0
ITL3,TLM65,Orkney Islands,2009,13386.0
ITL3,TLM66,Shetland Islands,2009,13905.0
ITL3,TLM71,Angus and Dundee City,2009,167693.0
ITL3,TLM72,Clackmannanshire and Fife,2009,263626.0
ITL3,TLM73,East Lothian and Midlothian,2009,123498.0
ITL3,TLM75,City of Edinburgh,2009,368491.0
ITL3,TLM76,Falkirk,2009,102019.0
ITL3,TLM77,"Perth and Kinross, and Stirling",2009,151760.0
ITL3,TLM78,West Lothian,2009,117675.0
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2009,136489.0
ITL3,TLM82,Glasgow City,2009,450313.0
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2009,220180.0
ITL3,TLM84,North Lanarkshire,2009,218277.0
ITL3,TLM91,Scottish Borders,2009,67332.0
ITL3,TLM92,Dumfries and Galloway,2009,86182.0
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2009,153487.0
ITL3,TLM94,South Ayrshire,2009,65767.0
ITL3,TLM95,South Lanarkshire,2009,201790.0
ITL3,TLN06,Belfast,2009,227872.0
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2009,135546.0
ITL3,TLN08,"Newry, Mourne and Down",2009,111550.0
ITL3,TLN09,Ards and North Down,2009,97692.0
ITL3,TLN0A,Derry City and Strabane,2009,94602.0
ITL3,TLN0B,Mid Ulster,2009,93219.0
ITL3,TLN0C,Causeway Coast and Glens,2009,86512.0
ITL3,TLN0D,Antrim and Newtownabbey,2009,91320.0
ITL3,TLN0E,Lisburn and Castlereagh,2009,92691.0
ITL3,TLN0F,Mid and East Antrim,2009,85655.0
ITL3,TLN0G,Fermanagh and Omagh,2009,70503.0
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2010,178531.0
ITL3,TLC12,South Teesside,2010,169351.0
ITL3,TLC13,Darlington,2010,65149.0
ITL3,TLC14,Durham CC,2010,330290.0
ITL3,TLC21,Northumberland,2010,190384.0
ITL3,TLC22,Tyneside,2010,558445.0
ITL3,TLC23,Sunderland,2010,173572.0
ITL3,TLD11,West Cumbria,2010,138777.0
ITL3,TLD12,East Cumbria,2010,155696.0
ITL3,TLD33,Manchester,2010,391653.0
ITL3,TLD34,Greater Manchester South West,2010,318331.0
ITL3,TLD35,Greater Manchester South East,2010,319038.0
ITL3,TLD36,Greater Manchester North West,2010,381447.0
ITL3,TLD37,Greater Manchester North East,2010,401074.0
ITL3,TLD41,Blackburn with Darwen,2010,93526.0
ITL3,TLD42,Blackpool,2010,83865.0
ITL3,TLD44,Lancaster and Wyre,2010,157477.0
ITL3,TLD45,Mid Lancashire,2010,243166.0
ITL3,TLD46,East Lancashire,2010,202086.0
ITL3,TLD47,Chorley and West Lancashire,2010,142388.0
ITL3,TLD61,Warrington,2010,129913.0
ITL3,TLD62,Cheshire East,2010,227980.0
ITL3,TLD63,Cheshire West and Chester,2010,206998.0
ITL3,TLD71,East Merseyside,2010,285231.0
ITL3,TLD72,Liverpool,2010,339133.0
ITL3,TLD73,Sefton,2010,162187.0
ITL3,TLD74,Wirral,2010,192904.0
ITL3,TLE11,"Kingston upon Hull, City of",2010,167455.0
ITL3,TLE12,East Riding of Yorkshire,2010,196469.0
ITL3,TLE13,North and North East Lincolnshire,2010,198716.0
ITL3,TLE21,York,2010,139430.0
ITL3,TLE22,North Yorkshire CC,2010,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2010,506119.0
ITL3,TLE32,Sheffield,2010,388384.0
ITL3,TLE41,Bradford,2010,332559.0
ITL3,TLE42,Leeds,2010,520582.0
ITL3,TLE44,Calderdale and Kirklees,2010,403081.0
ITL3,TLE45,Wakefield,2010,217097.0
ITL3,TLF11,Derby,2010,160852.0
ITL3,TLF12,East Derbyshire,2010,175254.0
ITL3,TLF13,South and West Derbyshire,2010,317180.0
ITL3,TLF14,Nottingham,2010,235356.0
ITL3,TLF15,North Nottinghamshire,2010,290511.0
ITL3,TLF16,South Nottinghamshire,2010,216854.0
ITL3,TLF21,Leicester,2010,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2010,462456.0
ITL3,TLF24,West Northamptonshire,2010,250500.0
ITL3,TLF25,North Northamptonshire,2010,212908.0
ITL3,TLF30,Lincolnshire CC,2010,452175.0
ITL3,TLG11,"Herefordshire, County of",2010,113009.0
ITL3,TLG12,Worcestershire CC,2010,354064.0
ITL3,TLG13,Warwickshire CC,2010,355847.0
ITL3,TLG21,Telford and Wrekin,2010,112030.0
ITL3,TLG22,Shropshire CC,2010,191066.0
ITL3,TLG23,Stoke-on-Trent,2010,159523.0
ITL3,TLG24,Staffordshire CC,2010,536544.0
ITL3,TLG31,Birmingham,2010,733995.0
ITL3,TLG32,Solihull,2010,129091.0
ITL3,TLG33,Coventry,2010,255941.0
ITL3,TLG36,Dudley,2010,194465.0
ITL3,TLG37,Sandwell,2010,204882.0
ITL3,TLG38,Walsall,2010,174344.0
ITL3,TLG39,Wolverhampton,2010,163541.0
ITL3,TLH11,Peterborough,2010,124182.0
ITL3,TLH12,Cambridgeshire CC,2010,406640.0
ITL3,TLH14,Suffolk CC,2010,443505.0
ITL3,TLH15,Norwich and East Norfolk,2010,230309.0
ITL3,TLH16,North and West Norfolk,2010,140338.0
ITL3,TLH17,Breckland and South Norfolk,2010,163817.0
ITL3,TLH21,Luton,2010,133825.0
ITL3,TLH23,Hertfordshire CC,2010,743114.0
ITL3,TLH24,Bedford,2010,106353.0
ITL3,TLH25,Central Bedfordshire,2010,182665.0
ITL3,TLH31,Southend-on-Sea,2010,111234.0
ITL3,TLH32,Thurrock,2010,110202.0
ITL3,TLH34,Essex Haven Gateway,2010,297626.0
ITL3,TLH35,West Essex,2010,190995.0
ITL3,TLH36,Heart of Essex,2010,195673.0
ITL3,TLH37,Essex Thames Gateway,2010,219463.0
ITL3,TLI31,Camden and City of London,2010,204903.0
ITL3,TLI32,Westminster,2010,190345.0
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2010,233908.0
ITL3,TLI34,Wandsworth,2010,237863.0
ITL3,TLI41,Hackney and Newham,2010,449525.0
ITL3,TLI42,Tower Hamlets,2010,243208.0
ITL3,TLI43,Haringey and Islington,2010,371359.0
ITL3,TLI44,Lewisham and Southwark,2010,445665.0
ITL3,TLI45,Lambeth,2010,238041.0
ITL3,TLI51,Bexley and Greenwich,2010,351506.0
ITL3,TLI52,Barking & Dagenham and Havering,2010,296674.0
ITL3,TLI53,Redbridge and Waltham Forest,2010,383197.0
ITL3,TLI54,Enfield,2010,212830.0
ITL3,TLI61,Bromley,2010,206779.0
ITL3,TLI62,Croydon,2010,248678.0
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2010,385449.0
ITL3,TLI71,Barnet,2010,255524.0
ITL3,TLI72,Brent,2010,215316.0
ITL3,TLI73,Ealing,2010,220221.0
