level,itl,name,year,GVA per Hour,Change in GVA per hour,Population
ITL3,TLE21,York,2015,33.6,100.2,139430.0
ITL3,TLE21,York,2016,34.7,103.7,139430.0
ITL3,TLE21,York,2017,35.4,104.5,139430.0
ITL3,TLE21,York,2018,35.5,100.0,139430.0
ITL3,TLE21,York,2019,35.6,100.0,139430.0
ITL3,TLE21,York,2020,36.5,90.4,139430.0
ITL3,TLE21,York,2021,37.9,96.3,139430.0
ITL3,TLE21,York,2022,39.3,111.0,139430.0
ITL3,TLE22,North Yorkshire CC,2008,24.6,97.3,362222.0
ITL3,TLE22,North Yorkshire CC,2009,24.7,88.6,362222.0
ITL3,TLE22,North Yorkshire CC,2010,24.8,89.2,362222.0
ITL3,TLE22,North Yorkshire CC,2011,25.1,94.8,362222.0
ITL3,TLE22,North Yorkshire CC,2012,25.3,90.6,362222.0
ITL3,TLE22,North Yorkshire CC,2013,25.5,90.9,362222.0
ITL3,TLE22,North Yorkshire CC,2014,25.6,90.0,362222.0
ITL3,TLE22,North Yorkshire CC,2015,26.2,88.1,362222.0
ITL3,TLE22,North Yorkshire CC,2016,26.9,91.0,362222.0
ITL3,TLE22,North Yorkshire CC,2017,28.0,98.1,362222.0
ITL3,TLE22,North Yorkshire CC,2018,29.6,90.2,362222.0
ITL3,TLE22,North Yorkshire CC,2019,32.0,100.0,362222.0
ITL3,TLE22,North Yorkshire CC,2020,34.5,113.0,362222.0
ITL3,TLE22,North Yorkshire CC,2021,36.2,114.1,362222.0
ITL3,TLE22,North Yorkshire CC,2022,36.8,104.8,362222.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2008,21.9,97.4,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2009,22.2,91.9,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2010,22.4,93.5,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2011,22.7,93.5,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2012,23.3,95.4,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2013,23.8,97.7,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2014,24.2,95.5,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2015,24.7,97.1,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2016,25.2,94.3,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2017,25.9,105.0,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2018,26.5,98.1,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2019,27.2,100.0,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2020,28.1,99.6,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2021,28.8,98.6,506119.0
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2022,29.2,100.9,506119.0
ITL3,TLE32,Sheffield,2008,26.0,95.1,388384.0
ITL3,TLE32,Sheffield,2009,26.7,95.5,388384.0
ITL3,TLE32,Sheffield,2010,27.2,98.9,388384.0
ITL3,TLE32,Sheffield,2011,27.7,94.8,388384.0
ITL3,TLE32,Sheffield,2012,28.2,98.6,388384.0
ITL3,TLE32,Sheffield,2013,28.5,101.6,388384.0
ITL3,TLE32,Sheffield,2014,28.6,94.1,388384.0
ITL3,TLE32,Sheffield,2015,28.8,96.5,388384.0
ITL3,TLE32,Sheffield,2016,29.0,98.5,388384.0
ITL3,TLE32,Sheffield,2017,29.4,95.0,388384.0
ITL3,TLE32,Sheffield,2018,30.1,96.7,388384.0
ITL3,TLE32,Sheffield,2019,31.3,100.0,388384.0
ITL3,TLE32,Sheffield,2020,32.8,99.1,388384.0
ITL3,TLE32,Sheffield,2021,34.0,105.6,388384.0
ITL3,TLE32,Sheffield,2022,34.6,103.8,388384.0
ITL3,TLE41,Bradford,2008,22.7,98.7,332559.0
ITL3,TLE41,Bradford,2009,23.1,91.9,332559.0
ITL3,TLE41,Bradford,2010,23.8,99.1,332559.0
ITL3,TLE41,Bradford,2011,24.5,100.2,332559.0
ITL3,TLE41,Bradford,2012,25.1,102.8,332559.0
ITL3,TLE41,Bradford,2013,25.3,97.5,332559.0
ITL3,TLE41,Bradford,2014,25.8,97.7,332559.0
ITL3,TLE41,Bradford,2015,26.4,101.6,332559.0
ITL3,TLE41,Bradford,2016,26.9,104.0,332559.0
ITL3,TLE41,Bradford,2017,27.0,99.5,332559.0
ITL3,TLE41,Bradford,2018,27.6,96.0,332559.0
ITL3,TLE41,Bradford,2019,28.6,100.0,332559.0
ITL3,TLE41,Bradford,2020,30.4,105.4,332559.0
ITL3,TLE41,Bradford,2021,31.6,103.4,332559.0
ITL3,TLE41,Bradford,2022,32.4,111.6,332559.0
ITL3,TLE42,Leeds,2008,29.8,102.6,520582.0
ITL3,TLE42,Leeds,2009,30.5,99.4,520582.0
ITL3,TLE42,Leeds,2010,30.9,100.8,520582.0
ITL3,TLE42,Leeds,2011,31.1,103.7,520582.0
ITL3,TLE42,Leeds,2012,31.3,100.5,520582.0
ITL3,TLE42,Leeds,2013,31.6,98.4,520582.0
ITL3,TLE42,Leeds,2014,31.8,102.0,520582.0
ITL3,TLE42,Leeds,2015,32.1,101.0,520582.0
ITL3,TLE42,Leeds,2016,32.2,96.0,520582.0
ITL3,TLE42,Leeds,2017,32.7,99.6,520582.0
ITL3,TLE42,Leeds,2018,33.4,101.7,520582.0
ITL3,TLE42,Leeds,2019,34.1,100.0,520582.0
ITL3,TLE42,Leeds,2020,35.1,95.3,520582.0
ITL3,TLE42,Leeds,2021,36.1,101.4,520582.0
ITL3,TLE42,Leeds,2022,36.8,102.8,520582.0
ITL3,TLE44,Calderdale and Kirklees,2008,21.6,94.4,403081.0
ITL3,TLE44,Calderdale and Kirklees,2009,21.7,89.9,403081.0
ITL3,TLE44,Calderdale and Kirklees,2010,21.7,86.9,403081.0
ITL3,TLE44,Calderdale and Kirklees,2011,21.8,88.0,403081.0
ITL3,TLE44,Calderdale and Kirklees,2012,22.2,88.0,403081.0
ITL3,TLE44,Calderdale and Kirklees,2013,22.9,89.1,403081.0
ITL3,TLE44,Calderdale and Kirklees,2014,23.7,90.3,403081.0
ITL3,TLE44,Calderdale and Kirklees,2015,24.8,94.2,403081.0
ITL3,TLE44,Calderdale and Kirklees,2016,26.0,95.4,403081.0
ITL3,TLE44,Calderdale and Kirklees,2017,27.2,101.5,403081.0
ITL3,TLE44,Calderdale and Kirklees,2018,28.7,104.0,403081.0
ITL3,TLE44,Calderdale and Kirklees,2019,30.1,100.0,403081.0
ITL3,TLE44,Calderdale and Kirklees,2020,31.7,114.9,403081.0
ITL3,TLE44,Calderdale and Kirklees,2021,32.4,107.5,403081.0
ITL3,TLE44,Calderdale and Kirklees,2022,32.7,105.6,403081.0
ITL3,TLE45,Wakefield,2008,24.0,95.6,217097.0
ITL3,TLE45,Wakefield,2009,24.2,93.6,217097.0
ITL3,TLE45,Wakefield,2010,24.2,92.7,217097.0
ITL3,TLE45,Wakefield,2011,24.2,91.1,217097.0
ITL3,TLE45,Wakefield,2012,24.2,90.2,217097.0
ITL3,TLE45,Wakefield,2013,24.6,89.6,217097.0
ITL3,TLE45,Wakefield,2014,25.1,88.7,217097.0
ITL3,TLE45,Wakefield,2015,25.9,94.9,217097.0
ITL3,TLE45,Wakefield,2016,26.5,90.6,217097.0
ITL3,TLE45,Wakefield,2017,27.6,94.8,217097.0
ITL3,TLE45,Wakefield,2018,28.8,95.0,217097.0
ITL3,TLE45,Wakefield,2019,30.5,100.0,217097.0
ITL3,TLE45,Wakefield,2020,32.2,99.9,217097.0
ITL3,TLE45,Wakefield,2021,33.4,102.6,217097.0
ITL3,TLE45,Wakefield,2022,34.1,105.7,217097.0
ITL3,TLF11,Derby,2008,31.1,132.5,160852.0
ITL3,TLF11,Derby,2009,31.9,128.2,160852.0
ITL3,TLF11,Derby,2010,32.5,129.2,160852.0
ITL3,TLF11,Derby,2011,32.8,124.4,160852.0
ITL3,TLF11,Derby,2012,33.0,122.6,160852.0
ITL3,TLF11,Derby,2013,32.9,121.2,160852.0
ITL3,TLF11,Derby,2014,32.6,112.9,160852.0
ITL3,TLF11,Derby,2015,32.3,108.9,160852.0
ITL3,TLF11,Derby,2016,32.2,111.3,160852.0
ITL3,TLF11,Derby,2017,32.0,104.1,160852.0
ITL3,TLF11,Derby,2018,32.6,106.2,160852.0
ITL3,TLF11,Derby,2019,33.8,100.0,160852.0
ITL3,TLF11,Derby,2020,35.5,116.3,160852.0
ITL3,TLF11,Derby,2021,36.3,114.8,160852.0
ITL3,TLF11,Derby,2022,36.6,101.2,160852.0
ITL3,TLF12,East Derbyshire,2008,24.9,96.4,175254.0
ITL3,TLF12,East Derbyshire,2009,25.0,95.5,175254.0
ITL3,TLF12,East Derbyshire,2010,24.5,88.6,175254.0
ITL3,TLF12,East Derbyshire,2011,24.2,87.6,175254.0
ITL3,TLF12,East Derbyshire,2012,24.5,81.6,175254.0
ITL3,TLF12,East Derbyshire,2013,25.7,93.4,175254.0
ITL3,TLF12,East Derbyshire,2014,27.2,101.1,175254.0
ITL3,TLF12,East Derbyshire,2015,28.3,92.7,175254.0
ITL3,TLF12,East Derbyshire,2016,29.3,103.3,175254.0
ITL3,TLF12,East Derbyshire,2017,30.1,99.6,175254.0
ITL3,TLF12,East Derbyshire,2018,31.5,99.5,175254.0
ITL3,TLF12,East Derbyshire,2019,33.4,100.0,175254.0
ITL3,TLF12,East Derbyshire,2020,35.7,107.5,175254.0
ITL3,TLF12,East Derbyshire,2021,37.2,115.2,175254.0
ITL3,TLF12,East Derbyshire,2022,37.8,102.6,175254.0
ITL3,TLF13,South and West Derbyshire,2008,23.1,92.0,317180.0
ITL3,TLF13,South and West Derbyshire,2009,23.6,91.0,317180.0
ITL3,TLF13,South and West Derbyshire,2010,24.1,94.2,317180.0
ITL3,TLF13,South and West Derbyshire,2011,24.6,92.5,317180.0
ITL3,TLF13,South and West Derbyshire,2012,25.5,90.5,317180.0
ITL3,TLF13,South and West Derbyshire,2013,26.7,100.9,317180.0
ITL3,TLF13,South and West Derbyshire,2014,28.0,103.8,317180.0
ITL3,TLF13,South and West Derbyshire,2015,29.0,98.2,317180.0
ITL3,TLF13,South and West Derbyshire,2016,29.7,109.3,317180.0
ITL3,TLF13,South and West Derbyshire,2017,29.9,97.8,317180.0
ITL3,TLF13,South and West Derbyshire,2018,30.7,96.4,317180.0
ITL3,TLF13,South and West Derbyshire,2019,32.5,100.0,317180.0
ITL3,TLF13,South and West Derbyshire,2020,34.7,110.9,317180.0
ITL3,TLF13,South and West Derbyshire,2021,36.3,121.6,317180.0
ITL3,TLF13,South and West Derbyshire,2022,36.7,100.2,317180.0
ITL3,TLF14,Nottingham,2008,24.5,97.2,235356.0
ITL3,TLF14,Nottingham,2009,25.0,93.3,235356.0
ITL3,TLF14,Nottingham,2010,25.2,88.9,235356.0
ITL3,TLF14,Nottingham,2011,25.4,95.8,235356.0
ITL3,TLF14,Nottingham,2012,25.5,92.8,235356.0
ITL3,TLF14,Nottingham,2013,25.5,83.3,235356.0
ITL3,TLF14,Nottingham,2014,25.7,90.2,235356.0
ITL3,TLF14,Nottingham,2015,26.2,85.8,235356.0
ITL3,TLF14,Nottingham,2016,27.3,85.2,235356.0
ITL3,TLF14,Nottingham,2017,28.9,98.5,235356.0
ITL3,TLF14,Nottingham,2018,30.6,98.6,235356.0
ITL3,TLF14,Nottingham,2019,31.7,100.0,235356.0
ITL3,TLF14,Nottingham,2020,32.1,95.2,235356.0
ITL3,TLF14,Nottingham,2021,32.0,91.0,235356.0
ITL3,TLF14,Nottingham,2022,31.8,89.4,235356.0
ITL3,TLF15,North Nottinghamshire,2008,22.8,103.2,290511.0
ITL3,TLF15,North Nottinghamshire,2009,23.2,96.6,290511.0
ITL3,TLF15,North Nottinghamshire,2010,24.1,103.0,290511.0
ITL3,TLF15,North Nottinghamshire,2011,24.8,106.8,290511.0
ITL3,TLF15,North Nottinghamshire,2012,25.5,111.7,290511.0
ITL3,TLF15,North Nottinghamshire,2013,25.5,107.4,290511.0
ITL3,TLF15,North Nottinghamshire,2014,25.4,101.6,290511.0
ITL3,TLF15,North Nottinghamshire,2015,25.4,103.5,290511.0
ITL3,TLF15,North Nottinghamshire,2016,25.8,105.1,290511.0
ITL3,TLF15,North Nottinghamshire,2017,26.1,102.4,290511.0
ITL3,TLF15,North Nottinghamshire,2018,26.9,105.9,290511.0
ITL3,TLF15,North Nottinghamshire,2019,27.8,100.0,290511.0
ITL3,TLF15,North Nottinghamshire,2020,28.9,110.3,290511.0
ITL3,TLF15,North Nottinghamshire,2021,29.3,108.4,290511.0
ITL3,TLF15,North Nottinghamshire,2022,29.4,98.5,290511.0
ITL3,TLF16,South Nottinghamshire,2008,25.9,86.3,216854.0
ITL3,TLF16,South Nottinghamshire,2009,26.5,80.2,216854.0
ITL3,TLF16,South Nottinghamshire,2010,27.5,86.5,216854.0
ITL3,TLF16,South Nottinghamshire,2011,28.7,89.0,216854.0
ITL3,TLF16,South Nottinghamshire,2012,29.8,95.4,216854.0
ITL3,TLF16,South Nottinghamshire,2013,30.3,93.9,216854.0
ITL3,TLF16,South Nottinghamshire,2014,30.2,87.6,216854.0
ITL3,TLF16,South Nottinghamshire,2015,29.9,88.9,216854.0
ITL3,TLF16,South Nottinghamshire,2016,30.0,86.9,216854.0
ITL3,TLF16,South Nottinghamshire,2017,30.9,80.9,216854.0
ITL3,TLF16,South Nottinghamshire,2018,33.3,91.0,216854.0
ITL3,TLF16,South Nottinghamshire,2019,36.0,100.0,216854.0
ITL3,TLF16,South Nottinghamshire,2020,37.8,104.0,216854.0
ITL3,TLF16,South Nottinghamshire,2021,37.9,97.6,216854.0
ITL3,TLF16,South Nottinghamshire,2022,37.6,88.7,216854.0
ITL3,TLF21,Leicester,2008,22.8,87.7,234562.0
ITL3,TLF21,Leicester,2009,23.6,85.1,234562.0
ITL3,TLF21,Leicester,2010,24.4,90.6,234562.0
ITL3,TLF21,Leicester,2011,25.0,88.4,234562.0
ITL3,TLF21,Leicester,2012,25.8,91.7,234562.0
ITL3,TLF21,Leicester,2013,26.4,91.9,234562.0
ITL3,TLF21,Leicester,2014,26.8,95.3,234562.0
ITL3,TLF21,Leicester,2015,26.8,90.4,234562.0
ITL3,TLF21,Leicester,2016,27.3,86.8,234562.0
ITL3,TLF21,Leicester,2017,28.4,89.6,234562.0
ITL3,TLF21,Leicester,2018,30.3,101.8,234562.0
ITL3,TLF21,Leicester,2019,32.1,100.0,234562.0
ITL3,TLF21,Leicester,2020,33.8,95.9,234562.0
ITL3,TLF21,Leicester,2021,35.1,109.9,234562.0
ITL3,TLF21,Leicester,2022,35.8,105.8,234562.0
ITL3,TLF22,Leicestershire CC and Rutland,2008,26.8,98.2,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2009,27.5,96.6,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2010,28.1,103.6,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2011,28.4,99.4,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2012,28.8,99.7,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2013,29.3,99.8,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2014,29.9,101.4,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2015,30.5,98.9,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2016,31.0,99.0,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2017,31.7,101.1,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2018,32.3,98.5,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2019,33.0,100.0,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2020,33.5,96.9,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2021,34.0,96.1,462456.0
ITL3,TLF22,Leicestershire CC and Rutland,2022,34.3,96.4,462456.0
ITL3,TLF24,West Northamptonshire,2008,24.5,97.4,250500.0
ITL3,TLF24,West Northamptonshire,2009,24.8,93.5,250500.0
ITL3,TLF24,West Northamptonshire,2010,25.1,89.6,250500.0
ITL3,TLF24,West Northamptonshire,2011,25.8,98.8,250500.0
ITL3,TLF24,West Northamptonshire,2012,26.3,92.7,250500.0
ITL3,TLF24,West Northamptonshire,2013,27.3,99.8,250500.0
ITL3,TLF24,West Northamptonshire,2014,27.8,96.5,250500.0
ITL3,TLF24,West Northamptonshire,2015,28.5,98.5,250500.0
ITL3,TLF24,West Northamptonshire,2016,29.2,97.3,250500.0
ITL3,TLF24,West Northamptonshire,2017,30.1,95.6,250500.0
ITL3,TLF24,West Northamptonshire,2018,31.7,105.5,250500.0
ITL3,TLF24,West Northamptonshire,2019,32.8,100.0,250500.0
ITL3,TLF24,West Northamptonshire,2020,34.2,102.5,250500.0
ITL3,TLF24,West Northamptonshire,2021,35.1,98.6,250500.0
ITL3,TLF24,West Northamptonshire,2022,35.8,106.8,250500.0
ITL3,TLF25,North Northamptonshire,2008,23.6,119.0,212908.0
ITL3,TLF25,North Northamptonshire,2009,23.8,113.5,212908.0
ITL3,TLF25,North Northamptonshire,2010,23.7,111.4,212908.0
ITL3,TLF25,North Northamptonshire,2011,23.3,101.7,212908.0
ITL3,TLF25,North Northamptonshire,2012,23.5,108.5,212908.0
ITL3,TLF25,North Northamptonshire,2013,24.1,105.2,212908.0
ITL3,TLF25,North Northamptonshire,2014,24.7,112.9,212908.0
ITL3,TLF25,North Northamptonshire,2015,24.9,113.9,212908.0
ITL3,TLF25,North Northamptonshire,2016,24.9,99.0,212908.0
ITL3,TLF25,North Northamptonshire,2017,25.1,107.5,212908.0
ITL3,TLF25,North Northamptonshire,2018,25.6,106.1,212908.0
ITL3,TLF25,North Northamptonshire,2019,26.6,100.0,212908.0
ITL3,TLF25,North Northamptonshire,2020,28.2,108.2,212908.0
ITL3,TLF25,North Northamptonshire,2021,29.5,116.4,212908.0
ITL3,TLF25,North Northamptonshire,2022,30.4,113.2,212908.0
ITL3,TLF30,Lincolnshire CC,2008,22.9,91.9,452175.0
ITL3,TLF30,Lincolnshire CC,2009,23.2,89.7,452175.0
ITL3,TLF30,Lincolnshire CC,2010,23.5,89.7,452175.0
ITL3,TLF30,Lincolnshire CC,2011,24.0,87.1,452175.0
ITL3,TLF30,Lincolnshire CC,2012,24.9,92.2,452175.0
ITL3,TLF30,Lincolnshire CC,2013,25.9,96.5,452175.0
ITL3,TLF30,Lincolnshire CC,2014,26.5,97.1,452175.0
ITL3,TLF30,Lincolnshire CC,2015,26.7,93.4,452175.0
ITL3,TLF30,Lincolnshire CC,2016,27.1,92.3,452175.0
ITL3,TLF30,Lincolnshire CC,2017,28.0,93.9,452175.0
ITL3,TLF30,Lincolnshire CC,2018,29.4,97.8,452175.0
ITL3,TLF30,Lincolnshire CC,2019,31.0,100.0,452175.0
ITL3,TLF30,Lincolnshire CC,2020,32.7,100.9,452175.0
ITL3,TLF30,Lincolnshire CC,2021,33.9,104.6,452175.0
ITL3,TLF30,Lincolnshire CC,2022,34.6,103.1,452175.0
ITL3,TLG11,"Herefordshire, County of",2008,19.7,91.5,113009.0
ITL3,TLG11,"Herefordshire, County of",2009,19.8,86.2,113009.0
ITL3,TLG11,"Herefordshire, County of",2010,20.1,88.7,113009.0
ITL3,TLG11,"Herefordshire, County of",2011,20.5,96.9,113009.0
ITL3,TLG11,"Herefordshire, County of",2012,20.8,88.6,113009.0
ITL3,TLG11,"Herefordshire, County of",2013,21.3,88.3,113009.0
ITL3,TLG11,"Herefordshire, County of",2014,21.9,97.4,113009.0
ITL3,TLG11,"Herefordshire, County of",2015,22.4,95.6,113009.0
ITL3,TLG11,"Herefordshire, County of",2016,22.8,93.7,113009.0
ITL3,TLG11,"Herefordshire, County of",2017,23.2,93.9,113009.0
ITL3,TLG11,"Herefordshire, County of",2018,24.1,94.0,113009.0
ITL3,TLG11,"Herefordshire, County of",2019,25.5,100.0,113009.0
ITL3,TLG11,"Herefordshire, County of",2020,27.3,102.5,113009.0
ITL3,TLG11,"Herefordshire, County of",2021,28.7,106.0,113009.0
ITL3,TLG11,"Herefordshire, County of",2022,29.6,110.0,113009.0
ITL3,TLG12,Worcestershire CC,2008,24.1,89.7,354064.0
ITL3,TLG12,Worcestershire CC,2009,24.9,92.9,354064.0
ITL3,TLG12,Worcestershire CC,2010,25.4,93.5,354064.0
ITL3,TLG12,Worcestershire CC,2011,26.3,95.2,354064.0
ITL3,TLG12,Worcestershire CC,2012,27.3,93.9,354064.0
ITL3,TLG12,Worcestershire CC,2013,28.6,102.7,354064.0
ITL3,TLG12,Worcestershire CC,2014,29.3,101.0,354064.0
ITL3,TLG12,Worcestershire CC,2015,29.5,102.3,354064.0
ITL3,TLG12,Worcestershire CC,2016,29.3,95.7,354064.0
ITL3,TLG12,Worcestershire CC,2017,29.6,96.7,354064.0
ITL3,TLG12,Worcestershire CC,2018,30.6,99.2,354064.0
ITL3,TLG12,Worcestershire CC,2019,32.0,100.0,354064.0
ITL3,TLG12,Worcestershire CC,2020,33.5,108.6,354064.0
ITL3,TLG12,Worcestershire CC,2021,34.3,105.7,354064.0
ITL3,TLG12,Worcestershire CC,2022,34.6,101.3,354064.0
ITL3,TLG13,Warwickshire CC,2008,26.6,90.3,355847.0
ITL3,TLG13,Warwickshire CC,2009,26.6,81.5,355847.0
ITL3,TLG13,Warwickshire CC,2010,27.3,87.1,355847.0
ITL3,TLG13,Warwickshire CC,2011,28.4,89.6,355847.0
ITL3,TLG13,Warwickshire CC,2012,29.8,96.0,355847.0
ITL3,TLG13,Warwickshire CC,2013,30.7,97.5,355847.0
ITL3,TLG13,Warwickshire CC,2014,31.1,93.2,355847.0
ITL3,TLG13,Warwickshire CC,2015,31.7,93.4,355847.0
ITL3,TLG13,Warwickshire CC,2016,33.0,92.5,355847.0
ITL3,TLG13,Warwickshire CC,2017,34.8,101.7,355847.0
ITL3,TLG13,Warwickshire CC,2018,36.4,103.6,355847.0
ITL3,TLG13,Warwickshire CC,2019,37.2,100.0,355847.0
ITL3,TLG13,Warwickshire CC,2020,37.6,101.6,355847.0
ITL3,TLG13,Warwickshire CC,2021,37.6,94.6,355847.0
ITL3,TLG13,Warwickshire CC,2022,37.7,95.2,355847.0
ITL3,TLG21,Telford and Wrekin,2008,23.9,95.6,112030.0
ITL3,TLG21,Telford and Wrekin,2009,24.8,95.9,112030.0
ITL3,TLG21,Telford and Wrekin,2010,25.5,93.6,112030.0
ITL3,TLG21,Telford and Wrekin,2011,26.4,102.4,112030.0
ITL3,TLG21,Telford and Wrekin,2012,26.7,96.4,112030.0
ITL3,TLG21,Telford and Wrekin,2013,27.2,100.4,112030.0
ITL3,TLG21,Telford and Wrekin,2014,27.3,92.3,112030.0
ITL3,TLG21,Telford and Wrekin,2015,28.1,97.4,112030.0
ITL3,TLG21,Telford and Wrekin,2016,28.9,97.9,112030.0
ITL3,TLG21,Telford and Wrekin,2017,29.9,101.3,112030.0
ITL3,TLG21,Telford and Wrekin,2018,30.8,101.3,112030.0
ITL3,TLG21,Telford and Wrekin,2019,32.0,100.0,112030.0
ITL3,TLG21,Telford and Wrekin,2020,34.1,106.5,112030.0
ITL3,TLG21,Telford and Wrekin,2021,36.1,110.5,112030.0
ITL3,TLG21,Telford and Wrekin,2022,37.6,121.2,112030.0
ITL3,TLG22,Shropshire CC,2008,23.4,110.6,191066.0
ITL3,TLG22,Shropshire CC,2009,23.6,97.2,191066.0
ITL3,TLG22,Shropshire CC,2010,23.7,101.2,191066.0
ITL3,TLG22,Shropshire CC,2011,24.0,108.3,191066.0
ITL3,TLG22,Shropshire CC,2012,24.2,94.2,191066.0
ITL3,TLG22,Shropshire CC,2013,24.6,104.7,191066.0
ITL3,TLG22,Shropshire CC,2014,24.8,102.4,191066.0
ITL3,TLG22,Shropshire CC,2015,25.2,99.7,191066.0
ITL3,TLG22,Shropshire CC,2016,25.5,98.9,191066.0
ITL3,TLG22,Shropshire CC,2017,26.1,100.6,191066.0
ITL3,TLG22,Shropshire CC,2018,27.2,103.7,191066.0
ITL3,TLG22,Shropshire CC,2019,28.7,100.0,191066.0
ITL3,TLG22,Shropshire CC,2020,30.8,106.3,191066.0
ITL3,TLG22,Shropshire CC,2021,32.5,116.5,191066.0
ITL3,TLG22,Shropshire CC,2022,33.6,112.4,191066.0
ITL3,TLG23,Stoke-on-Trent,2008,23.6,93.8,159523.0
ITL3,TLG23,Stoke-on-Trent,2009,23.7,82.4,159523.0
ITL3,TLG23,Stoke-on-Trent,2010,23.8,85.2,159523.0
ITL3,TLG23,Stoke-on-Trent,2011,24.1,92.4,159523.0
ITL3,TLG23,Stoke-on-Trent,2012,24.3,89.1,159523.0
ITL3,TLG23,Stoke-on-Trent,2013,24.3,88.1,159523.0
ITL3,TLG23,Stoke-on-Trent,2014,24.2,88.0,159523.0
ITL3,TLG23,Stoke-on-Trent,2015,24.2,88.6,159523.0
ITL3,TLG23,Stoke-on-Trent,2016,24.6,85.2,159523.0
ITL3,TLG23,Stoke-on-Trent,2017,25.6,89.3,159523.0
ITL3,TLG23,Stoke-on-Trent,2018,27.1,97.3,159523.0
ITL3,TLG23,Stoke-on-Trent,2019,28.7,100.0,159523.0
ITL3,TLG23,Stoke-on-Trent,2020,30.4,97.5,159523.0
ITL3,TLG23,Stoke-on-Trent,2021,31.6,104.6,159523.0
ITL3,TLG23,Stoke-on-Trent,2022,32.4,109.4,159523.0
ITL3,TLG24,Staffordshire CC,2008,24.3,98.6,536544.0
ITL3,TLG24,Staffordshire CC,2009,24.7,94.8,536544.0
ITL3,TLG24,Staffordshire CC,2010,25.3,100.3,536544.0
ITL3,TLG24,Staffordshire CC,2011,25.7,104.9,536544.0
ITL3,TLG24,Staffordshire CC,2012,25.8,97.0,536544.0
ITL3,TLG24,Staffordshire CC,2013,26.0,95.5,536544.0
ITL3,TLG24,Staffordshire CC,2014,26.5,99.4,536544.0
ITL3,TLG24,Staffordshire CC,2015,27.2,97.6,536544.0
ITL3,TLG24,Staffordshire CC,2016,28.0,99.3,536544.0
ITL3,TLG24,Staffordshire CC,2017,28.7,99.4,536544.0
ITL3,TLG24,Staffordshire CC,2018,29.7,99.5,536544.0
ITL3,TLG24,Staffordshire CC,2019,30.8,100.0,536544.0
ITL3,TLG24,Staffordshire CC,2020,32.2,100.5,536544.0
ITL3,TLG24,Staffordshire CC,2021,33.3,103.9,536544.0
ITL3,TLG24,Staffordshire CC,2022,33.9,104.9,536544.0
ITL3,TLG31,Birmingham,2008,25.2,96.8,733995.0
ITL3,TLG31,Birmingham,2009,26.2,99.3,733995.0
ITL3,TLG31,Birmingham,2010,26.8,99.9,733995.0
ITL3,TLG31,Birmingham,2011,26.8,95.9,733995.0
ITL3,TLG31,Birmingham,2012,26.8,95.6,733995.0
ITL3,TLG31,Birmingham,2013,26.8,92.0,733995.0
ITL3,TLG31,Birmingham,2014,27.2,94.2,733995.0
ITL3,TLG31,Birmingham,2015,27.9,91.5,733995.0
ITL3,TLG31,Birmingham,2016,29.0,97.7,733995.0
ITL3,TLG31,Birmingham,2017,30.1,99.2,733995.0
ITL3,TLG31,Birmingham,2018,31.0,102.0,733995.0
ITL3,TLG31,Birmingham,2019,31.8,100.0,733995.0
ITL3,TLG31,Birmingham,2020,32.6,91.9,733995.0
ITL3,TLG31,Birmingham,2021,33.6,102.4,733995.0
ITL3,TLG31,Birmingham,2022,34.2,100.5,733995.0
ITL3,TLG32,Solihull,2008,33.2,104.3,129091.0
ITL3,TLG32,Solihull,2009,34.3,99.4,129091.0
ITL3,TLG32,Solihull,2010,35.4,102.4,129091.0
ITL3,TLG32,Solihull,2011,36.1,107.4,129091.0
